Student_ID,High_School_Stream,Best_Subjects,Physics,Math,Chemistry,Biology,Economics,Geography,History,Literature,Admitted_Field,Recommended_Field
816,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
817,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
818,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
819,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
820,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
821,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
822,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
823,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
824,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
825,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
826,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
827,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
828,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
829,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
830,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
831,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
832,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
833,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
834,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
835,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
836,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
837,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
838,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
839,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
840,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
841,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
842,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
843,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
844,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
845,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
846,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
847,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
848,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
849,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
850,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
851,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
852,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
853,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
854,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
855,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
856,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
857,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
858,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
859,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
860,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
861,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
862,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
863,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
864,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
865,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
866,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
867,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
868,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
869,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
870,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
871,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
872,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
873,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
874,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
875,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
876,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
877,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
878,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
879,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
880,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
881,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
882,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
883,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
884,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
885,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
886,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
887,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
888,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
889,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
890,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
891,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
892,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
893,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
894,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
895,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
896,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
897,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
898,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
899,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
900,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
901,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
902,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
903,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
904,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
905,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
906,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
907,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
908,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
909,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
910,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
911,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
912,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
913,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
914,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
915,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
916,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
917,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
918,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
919,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
920,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
921,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
922,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
923,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
924,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
925,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
926,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
927,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
928,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
929,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
930,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
931,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
932,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
933,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
934,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
935,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
936,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
937,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
938,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
939,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
940,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
941,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
942,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
943,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
944,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
945,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
946,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
947,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
948,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
949,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
950,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
951,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
952,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
953,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
954,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
955,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
956,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
957,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
958,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
959,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
960,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
961,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
962,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
963,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
964,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
965,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
966,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
967,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
968,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
969,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
970,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
971,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
972,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
973,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
974,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
975,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
976,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
977,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
978,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
979,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
980,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
981,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
982,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
983,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
984,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
985,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
986,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
987,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
988,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
989,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
990,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
991,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
992,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
993,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
994,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
995,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
996,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
997,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
998,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
999,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
1000,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
1001,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
1002,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
1003,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
1004,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
1005,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
1006,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
1007,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
1008,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
1009,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
1010,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
1011,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
1012,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
1013,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
1014,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
1015,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
1016,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
1017,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
1018,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
